corrected_draw_row_id,draw_id,real_acquire_time,real_apply_time,event_date,user_id,source,平台,registration_date,App版本,渠道,新老用户,付费状态,提现系统版本,unlock_type,unlock_type_original,apply_currency_type,apply_type_original,denomination,diamond,draw_count,unlock_draw_count,diamond_generated,total_consumption,diamond_consumed,coin_draw_count,scratch_completed,free_balance_consumed,coin_real_log_time,diamond_real_log_time,real_log_time
330,791558,2026-05-31 00:59:31.708,2026-05-31 00:59:42.819,2026-05-31,53871359,lucky_scratch_h5,Android,2026-04-22,2.0.03,(direct),Old User,Non-paid,钻石提现版本,diamond_unlock,diamond_unlock,diamond,diamond,260,2600,1,1,2600,1500,2600,0,True,,,2026-05-31 00:59:31.665,2026-05-31 00:59:31.665
331,791564,2026-05-31 01:02:39.778,2026-05-31 01:02:51.365,2026-05-31,53871359,lucky_scratch_h5,Android,2026-04-22,2.0.03,(direct),Old User,Non-paid,钻石提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-05-31 01:02:39.748,,2026-05-31 01:02:39.748
332,791565,2026-05-31 01:04:12.766,2026-05-31 01:04:25.644,2026-05-31,53871359,lucky_scratch_h5,Android,2026-04-22,2.0.03,(direct),Old User,Non-paid,钻石提现版本,diamond_unlock,diamond_unlock,diamond,diamond,50,500,1,1,500,1500,500,0,True,,,2026-05-31 01:04:12.746,2026-05-31 01:04:12.746
333,791566,2026-05-31 01:04:51.993,2026-05-31 01:05:04.552,2026-05-31,53871359,lucky_scratch_h5,Android,2026-04-22,2.0.03,(direct),Old User,Non-paid,钻石提现版本,diamond_unlock,diamond_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,,2026-05-31 01:04:51.947,2026-05-31 01:04:51.947
334,791567,2026-05-31 01:05:39.912,2026-05-31 01:05:54.873,2026-05-31,53871359,lucky_scratch_h5,Android,2026-04-22,2.0.03,(direct),Old User,Non-paid,钻石提现版本,diamond_unlock,diamond_unlock,diamond,diamond,200,2000,1,1,2000,1500,2000,0,True,,,2026-05-31 01:05:39.877,2026-05-31 01:05:39.877
335,791568,2026-05-31 01:06:39.315,2026-05-31 01:06:48.508,2026-05-31,53871359,lucky_scratch_h5,Android,2026-04-22,2.0.03,(direct),Old User,Non-paid,钻石提现版本,diamond_unlock,diamond_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,,2026-05-31 01:06:39.289,2026-05-31 01:06:39.289
336,791569,2026-05-31 01:07:12.197,2026-05-31 01:07:25.526,2026-05-31,53871359,lucky_scratch_h5,Android,2026-04-22,2.0.03,(direct),Old User,Non-paid,钻石提现版本,diamond_unlock,diamond_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,,2026-05-31 01:07:12.173,2026-05-31 01:07:12.173
337,791570,2026-05-31 01:07:39.294,2026-05-31 01:07:48.374,2026-05-31,53871359,lucky_scratch_h5,Android,2026-04-22,2.0.03,(direct),Old User,Non-paid,钻石提现版本,diamond_unlock,diamond_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,,2026-05-31 01:07:39.268,2026-05-31 01:07:39.268
338,791627,2026-05-31 02:03:45.895,2026-05-31 02:03:59.421,2026-05-31,51949048,lucky_scratch_h5,Android,,2.0.03,(direct),Old User,Paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,220,2200,1,1,2200,1500,2200,0,True,,,2026-05-31 02:03:45.883,2026-05-31 02:03:45.883
339,791632,2026-05-31 02:06:33.938,2026-05-31 02:08:30.383,2026-05-31,35826393,lucky_scratch_h5,iOS,,1.9.74,(direct),Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-05-31 02:06:33.919,,2026-05-31 02:06:33.919
340,791633,2026-05-31 02:06:33.964,2026-05-31 02:08:11.792,2026-05-31,35826393,lucky_scratch_h5,iOS,,1.9.74,(direct),Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-05-31 02:06:33.919,,2026-05-31 02:06:33.919
341,791635,2026-05-31 02:06:33.988,2026-05-31 02:07:54.773,2026-05-31,35826393,lucky_scratch_h5,iOS,,1.9.74,(direct),Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,20,200,1,1,200,0,200,0,True,500.0,2026-05-31 02:06:33.919,,2026-05-31 02:06:33.919
342,791636,2026-05-31 02:06:34.000,2026-05-31 02:07:26.679,2026-05-31,35826393,lucky_scratch_h5,iOS,,1.9.74,(direct),Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-05-31 02:06:33.919,,2026-05-31 02:06:33.919
343,791637,2026-05-31 02:06:34.012,2026-05-31 02:07:04.296,2026-05-31,35826393,lucky_scratch_h5,iOS,,1.9.74,(direct),Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-05-31 02:06:33.919,,2026-05-31 02:06:33.919
344,791660,2026-05-31 02:12:57.581,2026-05-31 02:13:28.351,2026-05-31,35826393,lucky_scratch_h5,iOS,,1.9.74,(direct),Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-05-31 02:12:57.552,,2026-05-31 02:12:57.552
345,791664,2026-05-31 02:13:12.862,2026-05-31 02:13:54.081,2026-05-31,35826393,lucky_scratch_h5,iOS,,1.9.74,(direct),Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-05-31 02:13:12.835,,2026-05-31 02:13:12.835
346,791765,2026-05-31 04:38:31.782,2026-06-01 04:24:17.913,2026-05-31,12353014,lucky_scratch_h5,Android,,2.0.02,google-play,Old User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,120,1200,1,1,1200,1500,1200,0,True,,,2026-05-31 04:38:31.760,2026-05-31 04:38:31.760
347,791766,2026-05-31 04:38:44.693,2026-06-01 04:24:03.182,2026-05-31,12353014,lucky_scratch_h5,Android,,2.0.02,google-play,Old User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,260,2600,1,1,2600,1500,2600,0,True,,,2026-05-31 04:38:44.681,2026-05-31 04:38:44.681
348,791839,2026-05-31 04:56:25.735,2026-05-31 19:49:54.036,2026-05-31,85542496,lucky_scratch_h5,Android,,2.0.02,(direct),Old User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,70,700,1,1,700,1500,700,0,True,,,2026-05-31 04:56:25.714,2026-05-31 04:56:25.714
349,791871,2026-05-31 05:28:15.290,2026-05-31 05:29:11.598,2026-05-31,54326740,lucky_scratch_h5,Android,,2.0.02,(direct),Old User,Paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-05-31 05:28:15.227,,2026-05-31 05:28:15.227
350,791872,2026-05-31 05:28:23.467,2026-05-31 05:29:00.255,2026-05-31,54326740,lucky_scratch_h5,Android,,2.0.02,(direct),Old User,Paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-05-31 05:28:23.427,,2026-05-31 05:28:23.427
351,791873,2026-05-31 05:28:30.399,2026-05-31 05:28:47.509,2026-05-31,54326740,lucky_scratch_h5,Android,,2.0.02,(direct),Old User,Paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-05-31 05:28:30.363,,2026-05-31 05:28:30.363
352,791879,2026-05-31 05:34:56.617,2026-05-31 05:36:33.185,2026-05-31,54326740,lucky_scratch_h5,Android,,2.0.02,(direct),Old User,Paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-05-31 05:34:56.586,,2026-05-31 05:34:56.586
353,791880,2026-05-31 05:35:03.648,2026-05-31 05:36:23.477,2026-05-31,54326740,lucky_scratch_h5,Android,,2.0.02,(direct),Old User,Paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-05-31 05:35:03.610,,2026-05-31 05:35:03.610
354,791881,2026-05-31 05:35:12.961,2026-05-31 05:36:05.984,2026-05-31,54326740,lucky_scratch_h5,Android,,2.0.02,(direct),Old User,Paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,60,600,1,1,600,0,600,0,True,100.0,2026-05-31 05:35:12.918,,2026-05-31 05:35:12.918
355,791883,2026-05-31 05:35:36.672,2026-05-31 05:35:51.319,2026-05-31,54326740,lucky_scratch_h5,Android,,2.0.02,(direct),Old User,Paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-05-31 05:35:36.642,,2026-05-31 05:35:36.642
356,791888,2026-05-31 05:44:04.496,2026-05-31 05:44:46.943,2026-05-31,71284315,lucky_scratch_h5,Android,2025-02-14,2.0.03,(direct),Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-05-31 05:44:04.469,,2026-05-31 05:44:04.469
357,791889,2026-05-31 05:44:04.510,2026-05-31 05:44:39.795,2026-05-31,71284315,lucky_scratch_h5,Android,2025-02-14,2.0.03,(direct),Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-05-31 05:44:04.469,,2026-05-31 05:44:04.469
358,791890,2026-05-31 05:44:04.543,2026-05-31 05:44:32.960,2026-05-31,71284315,lucky_scratch_h5,Android,2025-02-14,2.0.03,(direct),Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,50,500,1,1,500,0,500,0,True,500.0,2026-05-31 05:44:04.469,,2026-05-31 05:44:04.469
359,791891,2026-05-31 05:44:04.556,2026-05-31 05:44:25.679,2026-05-31,71284315,lucky_scratch_h5,Android,2025-02-14,2.0.03,(direct),Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-05-31 05:44:04.469,,2026-05-31 05:44:04.469
360,791892,2026-05-31 05:44:04.579,2026-05-31 05:44:18.597,2026-05-31,71284315,lucky_scratch_h5,Android,2025-02-14,2.0.03,(direct),Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-05-31 05:44:04.469,,2026-05-31 05:44:04.469
361,791893,2026-05-31 05:45:14.662,2026-05-31 05:45:57.612,2026-05-31,71284315,lucky_scratch_h5,Android,2025-02-14,2.0.03,(direct),Old User,Non-paid,信用分提现版本,diamond_unlock,diamond_unlock,diamond,diamond,50,500,1,1,500,1500,500,0,True,,,2026-05-31 05:45:14.630,2026-05-31 05:45:14.630
362,791894,2026-05-31 05:45:14.687,2026-05-31 05:45:51.033,2026-05-31,71284315,lucky_scratch_h5,Android,2025-02-14,2.0.03,(direct),Old User,Non-paid,信用分提现版本,diamond_unlock,diamond_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,,2026-05-31 05:45:14.630,2026-05-31 05:45:14.630
363,791895,2026-05-31 05:45:14.709,2026-05-31 05:45:44.067,2026-05-31,71284315,lucky_scratch_h5,Android,2025-02-14,2.0.03,(direct),Old User,Non-paid,信用分提现版本,diamond_unlock,diamond_unlock,diamond,diamond,160,1600,1,1,1600,1500,1600,0,True,,,2026-05-31 05:45:14.630,2026-05-31 05:45:14.630
364,791896,2026-05-31 05:45:14.724,2026-05-31 05:45:36.045,2026-05-31,71284315,lucky_scratch_h5,Android,2025-02-14,2.0.03,(direct),Old User,Non-paid,信用分提现版本,diamond_unlock,diamond_unlock,diamond,diamond,50,500,1,1,500,1500,500,0,True,,,2026-05-31 05:45:14.630,2026-05-31 05:45:14.630
365,791897,2026-05-31 05:45:14.748,2026-05-31 05:45:23.577,2026-05-31,71284315,lucky_scratch_h5,Android,2025-02-14,2.0.03,(direct),Old User,Non-paid,信用分提现版本,diamond_unlock,diamond_unlock,diamond,diamond,50,500,1,1,500,1500,500,0,True,,,2026-05-31 05:45:14.630,2026-05-31 05:45:14.630
366,791982,2026-05-31 06:48:40.207,2026-05-31 14:20:59.702,2026-05-31,32339767,lucky_scratch_h5,iOS,,1.9.74,(direct),Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-05-31 06:48:40.171,,2026-05-31 06:48:40.171
367,792023,2026-05-31 07:10:12.180,2026-05-31 07:43:05.178,2026-05-31,63267248,lucky_scratch_h5,Unknown,,Unknown,Unknown,Old User,Non-paid,未知提现版本,paid_unlock,paid_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,2026-05-31 07:10:12.149,,2026-05-31 07:10:12.149
368,792039,2026-05-31 07:23:54.938,2026-06-01 08:01:01.045,2026-05-31,81833431,lucky_scratch_h5,iOS,,1.9.72,(direct),Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-05-31 07:23:54.895,,2026-05-31 07:23:54.895
369,792053,2026-05-31 07:37:09.264,2026-06-01 02:52:42.370,2026-05-31,86921481,lucky_scratch_h5,Android,2025-12-05,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,20,200,1,1,200,0,200,0,True,500.0,2026-05-31 07:37:09.224,,2026-05-31 07:37:09.224
370,792054,2026-05-31 07:37:09.277,2026-06-01 02:52:31.729,2026-05-31,86921481,lucky_scratch_h5,Android,2025-12-05,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-05-31 07:37:09.224,,2026-05-31 07:37:09.224
371,792055,2026-05-31 07:37:09.314,2026-06-01 02:52:20.913,2026-05-31,86921481,lucky_scratch_h5,Android,2025-12-05,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,100,1000,1,1,1000,0,1000,0,True,500.0,2026-05-31 07:37:09.224,,2026-05-31 07:37:09.224
372,792056,2026-05-31 07:37:09.327,2026-06-01 02:52:07.438,2026-05-31,86921481,lucky_scratch_h5,Android,2025-12-05,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-05-31 07:37:09.224,,2026-05-31 07:37:09.224
373,792057,2026-05-31 07:37:09.339,2026-06-01 02:51:41.119,2026-05-31,86921481,lucky_scratch_h5,Android,2025-12-05,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-05-31 07:37:09.224,,2026-05-31 07:37:09.224
374,792058,2026-05-31 07:37:16.871,2026-06-01 02:51:32.499,2026-05-31,86921481,lucky_scratch_h5,Android,2025-12-05,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-05-31 07:37:16.836,,2026-05-31 07:37:16.836
375,792059,2026-05-31 07:37:16.884,2026-06-01 02:51:24.485,2026-05-31,86921481,lucky_scratch_h5,Android,2025-12-05,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-05-31 07:37:16.836,,2026-05-31 07:37:16.836
376,792060,2026-05-31 07:37:16.913,2026-06-01 02:51:16.914,2026-05-31,86921481,lucky_scratch_h5,Android,2025-12-05,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-05-31 07:37:16.836,,2026-05-31 07:37:16.836
377,792061,2026-05-31 07:37:16.925,2026-06-01 02:51:07.813,2026-05-31,86921481,lucky_scratch_h5,Android,2025-12-05,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,80,800,1,1,800,0,800,0,True,500.0,2026-05-31 07:37:16.836,,2026-05-31 07:37:16.836
378,792062,2026-05-31 07:37:16.945,2026-06-01 02:50:58.552,2026-05-31,86921481,lucky_scratch_h5,Android,2025-12-05,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-05-31 07:37:16.836,,2026-05-31 07:37:16.836
379,792239,2026-05-31 09:47:42.934,2026-05-31 09:49:04.652,2026-05-31,90126131,lucky_scratch_h5,Android,2026-03-18,2.0.02,(direct),Old User,Paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-05-31 09:47:42.905,,2026-05-31 09:47:42.905
380,792350,2026-05-31 11:30:30.947,2026-06-01 20:25:03.983,2026-05-31,84987126,lucky_scratch_h5,Android,,2.0.03,google-play,New User,Paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-05-31 11:30:30.927,,2026-05-31 11:30:30.927
381,792351,2026-05-31 11:30:30.983,2026-05-31 11:31:04.393,2026-05-31,84987126,lucky_scratch_h5,Android,,2.0.03,google-play,New User,Paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,20,200,1,1,200,0,200,0,True,500.0,2026-05-31 11:30:30.927,,2026-05-31 11:30:30.927
382,792352,2026-05-31 11:30:30.996,2026-06-01 20:24:53.427,2026-05-31,84987126,lucky_scratch_h5,Android,,2.0.03,google-play,New User,Paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-05-31 11:30:30.927,,2026-05-31 11:30:30.927
383,792353,2026-05-31 11:30:31.022,2026-05-31 11:30:53.430,2026-05-31,84987126,lucky_scratch_h5,Android,,2.0.03,google-play,New User,Paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-05-31 11:30:30.927,,2026-05-31 11:30:30.927
384,792354,2026-05-31 11:30:31.034,2026-05-31 11:30:43.934,2026-05-31,84987126,lucky_scratch_h5,Android,,2.0.03,google-play,New User,Paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-05-31 11:30:30.927,,2026-05-31 11:30:30.927
385,792451,2026-05-31 12:23:37.004,2026-05-31 12:24:00.123,2026-05-31,21368443,lucky_scratch_h5,Android,,2.0.03,(direct),Old User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,,2026-05-31 12:23:36.978,2026-05-31 12:23:36.978
386,792763,2026-05-31 17:28:03.919,2026-05-31 17:28:23.808,2026-05-31,19998256,lucky_scratch_h5,Android,2025-02-12,2.0.03,(direct),Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-05-31 17:28:03.883,,2026-05-31 17:28:03.883
387,792766,2026-05-31 17:29:06.091,2026-05-31 17:29:30.130,2026-05-31,19998256,lucky_scratch_h5,Android,2025-02-12,2.0.03,(direct),Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-05-31 17:29:06.056,,2026-05-31 17:29:06.056
388,792769,2026-05-31 17:29:44.072,2026-05-31 17:29:58.186,2026-05-31,19998256,lucky_scratch_h5,Android,2025-02-12,2.0.03,(direct),Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-05-31 17:29:44.046,,2026-05-31 17:29:44.046
389,792772,2026-05-31 17:30:09.598,2026-05-31 17:30:22.241,2026-05-31,19998256,lucky_scratch_h5,Android,2025-02-12,2.0.03,(direct),Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-05-31 17:30:09.554,,2026-05-31 17:30:09.554
390,792844,2026-05-31 18:50:26.711,2026-05-31 18:50:45.226,2026-05-31,45402727,lucky_scratch_h5,Android,2026-06-07,2.0.02,google-play,Old User,Non-paid,钻石提现版本,diamond_unlock,diamond_unlock,diamond,diamond,50,500,1,1,500,1500,500,0,True,,,2026-05-31 18:50:26.689,2026-05-31 18:50:26.689
391,792884,2026-05-31 19:51:19.565,2026-05-31 19:52:26.064,2026-05-31,85542496,lucky_scratch_h5,Android,,2.0.02,(direct),Old User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,160,1600,1,1,1600,1500,1600,0,True,,,2026-05-31 19:51:19.541,2026-05-31 19:51:19.541
392,792885,2026-05-31 19:52:08.208,2026-05-31 19:53:20.348,2026-05-31,85542496,lucky_scratch_h5,Android,,2.0.02,(direct),Old User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,,2026-05-31 19:52:08.172,2026-05-31 19:52:08.172
393,792886,2026-05-31 19:53:00.326,2026-05-31 19:53:55.484,2026-05-31,85542496,lucky_scratch_h5,Android,,2.0.02,(direct),Old User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,120,1200,1,1,1200,1500,1200,0,True,,,2026-05-31 19:53:00.313,2026-05-31 19:53:00.313
394,792888,2026-05-31 19:53:41.443,2026-05-31 19:54:29.885,2026-05-31,85542496,lucky_scratch_h5,Android,,2.0.02,(direct),Old User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,50,500,1,1,500,1500,500,0,True,,,2026-05-31 19:53:41.410,2026-05-31 19:53:41.410
395,792891,2026-05-31 19:54:10.059,2026-05-31 19:55:13.958,2026-05-31,85542496,lucky_scratch_h5,Android,,2.0.02,(direct),Old User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,,2026-05-31 19:54:10.034,2026-05-31 19:54:10.034
396,792896,2026-05-31 19:54:59.953,2026-05-31 19:56:20.583,2026-05-31,85542496,lucky_scratch_h5,Android,,2.0.02,(direct),Old User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,50,500,1,1,500,1500,500,0,True,,,2026-05-31 19:54:59.941,2026-05-31 19:54:59.941
397,792898,2026-05-31 19:56:07.187,2026-05-31 19:56:54.653,2026-05-31,85542496,lucky_scratch_h5,Android,,2.0.02,(direct),Old User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,,2026-05-31 19:56:07.163,2026-05-31 19:56:07.163
398,792899,2026-05-31 19:56:38.080,2026-05-31 19:57:35.430,2026-05-31,85542496,lucky_scratch_h5,Android,,2.0.02,(direct),Old User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,50,500,1,1,500,1500,500,0,True,,,2026-05-31 19:56:38.057,2026-05-31 19:56:38.057
399,792933,2026-05-31 20:27:19.107,2026-06-01 01:00:23.513,2026-05-31,85542496,lucky_scratch_h5,Android,,2.0.02,(direct),Old User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,50,500,1,1,500,1500,500,0,True,,,2026-05-31 20:27:19.084,2026-05-31 20:27:19.084
400,792960,2026-05-31 20:49:33.876,2026-05-31 20:49:45.035,2026-05-31,51949048,lucky_scratch_h5,Android,,2.0.03,(direct),Old User,Paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,,2026-05-31 20:49:33.854,2026-05-31 20:49:33.854
401,793047,2026-05-31 22:11:54.527,2026-05-31 22:12:08.705,2026-05-31,45402727,lucky_scratch_h5,Android,2026-06-07,2.0.02,google-play,Old User,Non-paid,钻石提现版本,diamond_unlock,diamond_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,,2026-05-31 22:11:54.506,2026-05-31 22:11:54.506
402,793187,2026-06-01 01:37:01.118,2026-06-01 01:39:18.558,2026-06-01,49768930,lucky_scratch_h5,Android,2026-05-22,2.0.02,(direct),Old User,Non-paid,钻石提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-06-01 01:37:01.064,,2026-06-01 01:37:01.064
403,793188,2026-06-01 01:37:04.740,2026-06-01 01:38:59.477,2026-06-01,49768930,lucky_scratch_h5,Android,2026-05-22,2.0.02,(direct),Old User,Non-paid,钻石提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-06-01 01:37:04.696,,2026-06-01 01:37:04.696
404,793189,2026-06-01 01:37:04.753,2026-06-01 01:38:32.603,2026-06-01,49768930,lucky_scratch_h5,Android,2026-05-22,2.0.02,(direct),Old User,Non-paid,钻石提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-06-01 01:37:04.696,,2026-06-01 01:37:04.696
